N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
32,32,16,10,opt,fc18/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc19/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc20/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc21/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc22/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc23/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc24/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc25/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc26/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc27/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc28/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc29/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc30/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc31/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc32/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc33/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc34/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc35/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc36/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc37/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc38/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc39/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc40/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc41/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc42/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc43/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc44/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc45/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc46/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc47/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc48/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc49/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc50/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc51/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc52/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc53/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc54/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc55/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc56/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc57/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc58/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc59/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc60/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc61/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc62/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc63/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc64/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc65/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc66/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc67/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc68/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc69/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc70/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc71/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc72/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc73/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc74/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc75/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc76/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc77/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc78/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc79/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc80/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc81/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc82/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc83/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc84/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc85/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc86/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc87/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc88/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc89/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc90/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc91/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc92/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc93/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc94/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc95/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc96/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc97/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc98/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc99/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc100/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc101/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc102/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc103/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc104/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc105/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc106/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc107/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc108/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc109/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc110/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc111/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc112/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc113/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc114/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc115/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc116/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc117/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc118/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc119/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc120/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc121/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc122/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc123/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc124/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc125/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc126/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc127/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc128/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc129/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc130/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc131/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc132/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc133/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc134/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc135/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc136/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc137/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc138/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc139/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc140/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc141/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc142/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc143/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc144/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc145/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc146/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc147/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc148/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc149/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc150/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc151/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc152/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc153/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc154/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc155/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc156/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc157/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc158/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc159/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc160/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc161/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc162/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc163/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc164/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc165/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc166/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc167/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc168/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc169/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc170/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc171/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc172/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc173/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc174/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc175/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc176/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc177/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc178/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc179/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc180/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc181/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc182/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc183/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc184/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc185/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc186/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc187/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc188/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc189/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc190/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc191/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc192/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc193/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc194/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc195/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc196/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc197/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc198/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc199/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc200/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc201/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc202/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc203/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc204/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc205/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
